Universidade;Ano;Mês;Função;Grupo Natureza;Origem Recursos;Orçamento Inicial LOA;Total Orçamentário Até Mês;Total Orçamentário No Mês;Disponibilidade Orçamentária Até Mês;Disponibilidade Orçamentária No Mês;Empenhado Até Mês;Empenhado No Mês;Liquidado Até Mês;Liquidado No Mês;Pago Até Mês;Pago No Mês;Valor Empenhado;Valor Liquidado;Valor Pago;Fator Correção
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;73675628,14;-792187,63;69345002,43;-792187,63;10727349,38;1845011,13;9163682,8;1184569,72;7436596,26;1221570,52;7352542,44;9163682,8;7436596,26;7352542,44;3,300781793
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2003;12;12 - EDUCAÇÃO;5 - INVERSÕES FINANCEIRAS;O - OUTRAS FONTES;264062,54;0;264062,54;0;0;0;0;0;0;0;0;0;0;0;3,300781793
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2003;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;285634241,7;16130564,14;301764805,9;69239690,98;301764805,9;46323282,62;301764805,9;47504574,57;301764262,2;45797173,59;296224653,5;301764805,9;301764262,2;296224653,5;3,300781793
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;19220419,37;1059501,44;19593133,75;1059501,44;19593133,75;1995052,52;19593133,75;6641033,01;19496919,49;1577811,99;14427578,92;19593133,75;19496919,49;14427578,92;3,300781793
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;21312890,58;-19914408,75;835625,92;0;597969,63;596603,11;597969,63;34732,38;34732,38;34732,38;34732,38;597969,63;34732,38;34732,38;3,300781793
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2003;12;28 - ENCARGOS ESPECIAIS;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;734258,91;-734258,91;0;0;0;0;0;0;0;0;0;0;0;0;3,300781793
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2003;12;12 - EDUCAÇÃO;2 - JUROS E ENCARGOS DA DÍVIDA;O - OUTRAS FONTES;443724,1;0;443724,1;0;0;0;0;0;0;0;0;0;0;0;3,300781793
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;13254520,35;0;13254520,35;792623,33;6291795,12;592832,59;5844905,01;584108,85;5543184,87;584108,85;5542123,93;5844905,01;5543184,87;5542123,93;3,300781793
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;13436822,52;0;13436822,52;275285,2;1854408,92;376473,18;1537966,37;250663,38;1181307,45;250663,38;1181307,45;1537966,37;1181307,45;1181307,45;3,300781793
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2003;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;45975698,39;3274375,54;69185145,56;3274375,54;69185145,56;11130584,14;68951700,51;12423396,2;68950908,32;12423396,2;68950908,32;68951700,51;68950908,32;68950908,32;3,300781793
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;16071519,75;0;10229122,78;0;10229122,78;804630,39;10182258,54;786295,07;9769986,9;786295,07;9769551,2;10182258,54;9769986,9;9769551,2;3,300781793
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;24095707,09;-3274375,54;886259,91;886259,91;886259,91;886259,91;886259,91;0;0;0;0;886259,91;0;0;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;10 - SAÚDE;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;9036253,24;0;9036253,24;0;2158711,29;0;0;0;0;0;0;0;0;0;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;10 - SAÚDE;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;12853409,34;4788189,99;17641599,33;5436130,15;17641599,33;5674966,73;17641599,33;5698171,07;17641599,33;3546887,39;15490315,65;17641599,33;17641599,33;15490315,65;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;10 - SAÚDE;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;4815312,51;4049831,51;8142847,14;4049831,51;8142847,14;4256119,67;7849284,95;5042030,74;7815670,48;486976,75;3260616,49;7849284,95;7815670,48;3260616,49;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;O - OUTRAS FONTES;671643,08;0;671643,08;0;377873,5;0;375423,66;0;375423,66;0;375423,66;375423,66;375423,66;375423,66;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;41613715,25;0;41691283,62;2455989,6;19610344,03;1223442,5;16743690,93;2417351,61;15447300,89;2320301,76;15350251,04;16743690,93;15447300,89;15350251,04;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;32297093,6;0;32297093,6;0;5595376,37;313734,29;4250318,48;1785168,06;3713638,89;764146,04;2692616,87;4250318,48;3713638,89;2692616,87;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;135477519;610644,63;136088163,6;27939183,62;136088163,6;19319160,48;136081559,4;21336028,33;136081559,4;18885253,8;133491923,6;136081559,4;136081559,4;133491923,6;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;15006674,34;0;12754174,64;0;12754174,64;1345945,8;12569358,32;2596346,64;12485897,79;1633869,23;11521888,49;12569358,32;12485897,79;11521888,49;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;15404748,63;-13143713,1;1369824,44;0;1369824,44;-1202670,77;155765,97;144378,28;155765,97;49340,09;60727,78;155765,97;155765,97;60727,78;3,300781793
45.34 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ - UNIOESTE;2003;12;28 - ENCARGOS ESPECIAIS;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;393981,31;-393981,31;0;0;0;0;0;0;0;0;0;0;0;0;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;O - OUTRAS FONTES;166689,48;0;166689,48;0;76951,13;1668,94;10002,06;0;8333,12;0;8333,12;10002,06;8333,12;8333,12;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;2 - JUROS E ENCARGOS DA DÍVIDA;O - OUTRAS FONTES;66015,64;0;66015,64;0;0;0;0;0;0;0;0;0;0;0;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;13937287,06;-491816,49;14135928,11;37628,91;11076172,7;1396417,95;9488733,49;1277954,18;8926312,75;1321131,67;8909418,76;9488733,49;8926312,75;8909418,76;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;8151148,61;491816,49;8973010,27;498418,05;2290630,34;505133,13;1823144,38;204226,6;1400119,25;204226,6;1400119,25;1823144,38;1400119,25;1400119,25;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;85006551,88;-762318,86;84244233,02;20669921,39;81093161,49;14093987,98;79337371,38;14007732,87;79221667,36;15256192,32;79097904,94;79337371,38;79221667,36;79097904,94;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;14521360,4;0;12338322,34;0;12338322,34;1392749,56;10505114,77;1642702,32;10151264,13;1579831,83;10064254,04;10505114,77;10151264,13;10064254,04;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;2023379,24;-1858340,15;165039,09;0;165039,09;0;165039,09;0;165039,09;0;165039,09;165039,09;165039,09;165039,09;3,300781793
45.46 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO PARANÁ - UNESPAR;2003;12;28 - ENCARGOS ESPECIAIS;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;2846330,16;-2846330,16;0;0;0;0;0;0;0;0;0;0;0;0;3,300781793
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;10 - SAÚDE;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;63408438,05;0;65249031,31;0;60287288,83;7869802,97;56582748,97;6512077,54;48665865,86;6445874,35;48599662,66;56582748,97;48665865,86;48599662,66;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;10 - SAÚDE;4 - INVESTIMENTOS;O - OUTRAS FONTES;27311336,43;0;25470743,16;0;3991019,73;347267,37;2794672,24;293969,59;1550947,48;293969,59;1550947,48;2794672,24;1550947,48;1550947,48;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;10 - SAÚDE;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;106323189,2;11916338,25;118239527,4;28917622,17;118239527,4;20349086,46;118239412,9;23009445,34;118239412,9;19883734,48;115113702;118239412,9;118239412,9;115113702;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;10 - SAÚDE;4 - INVESTIMENTOS;T - TESOURO;0;0;4110351,53;0;4110351,53;640520,08;640520,08;0;0;0;0;640520,08;0;0;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;47596392,12;0;48470673,92;0;41585493,06;3497876,27;34328366,99;3248262,16;29126367,1;3172733,56;29053598,39;34328366,99;29126367,1;29053598,39;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;91131637,89;0;90257356,09;0;25060625,24;7092287,11;12595474,77;3233596,83;8026563,17;3233596,83;8026563,17;12595474,77;8026563,17;8026563,17;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;294591768,6;-4638018,94;289953749,7;75117924,29;289953749,7;53964334,82;289953298,3;56141083,89;289953298,3;50201468,37;284013682,8;289953298,3;289953298,3;284013682,8;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;26259376,02;-3067655,44;23509078,74;0;23509078,74;100204,66;23428537,35;2828587,29;22495174,31;1580986,33;21247573,35;23428537,35;22495174,31;21247573,35;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;8282669,7;-3756813,44;3803975,58;0;3803975,58;22613,38;1840574,92;139583,81;1285135,32;139583,81;1285135,32;1840574,92;1285135,32;1285135,32;3,067655445
45.30 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE LONDRINA - UEL;2004;12;28 - ENCARGOS ESPECIAIS;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;12890134,8;-7085685,89;5804448,91;-1292495,27;5804448,91;515209,91;5804442,99;515209,91;5804442,99;515209,91;5804442,99;5804442,99;5804442,99;5804442,99;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;12 - EDUCAÇÃO;2 - JUROS E ENCARGOS DA DÍVIDA;O - OUTRAS FONTES;828266,97;0;828266,97;0;0;0;0;0;0;0;0;0;0;0;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;47396810,45;0;47396810,45;-191513,73;19698789,92;409952,3;16579447,89;1722220,85;16356408,17;1736579,78;16356408,17;16579447,89;16356408,17;16356408,17;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;76538003,35;0;76538003,35;2456069,25;11267878,84;3202682,26;9892059,42;1250518,58;7473108,53;1250518,58;7473108,53;9892059,42;7473108,53;7473108,53;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;152830594,3;-6642455,69;136061743,5;34428082,32;135641428,7;23845786,93;135637181,7;24939556,41;135637181,7;24939556,41;135637181,7;135637181,7;135637181,7;135637181,7;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;6203290,13;0;8549064,9;0;8549064,9;1303678,68;8548515,58;2055016,37;8092019,61;2056422,28;8092019,61;8548515,58;8092019,61;8092019,61;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;3006302,34;0;1182581,17;0;323637,65;168187,25;323484,85;213477,19;323484,85;213477,19;323484,85;323484,85;323484,85;323484,85;3,067655445
45.31 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE PONTA GROSSA - UEPG;2004;12;28 - ENCARGOS ESPECIAIS;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;2953170,54;0;2094227,02;0;2094227,02;477700,4;2094227,02;183424,63;1799951,25;183424,63;1799951,25;2094227,02;1799951,25;1799951,25;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;10 - SAÚDE;1 - PESSOAL E ENCARGOS SOCIAIS;O - OUTRAS FONTES;6135,31;0;6135,31;0;6135,31;0;0;0;0;0;0;0;0;0;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;10 - SAÚDE;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;16322871,92;-92029,66;21752622,05;-92029,66;18140580,47;1364722,69;16891499,65;1520863,47;14930903,87;1646055,26;14556692,18;16891499,65;14930903,87;14556692,18;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;10 - SAÚDE;4 - INVESTIMENTOS;O - OUTRAS FONTES;5464905,47;-245412,44;5219493,03;-245412,44;858943,52;-134345,52;174278,14;-45297,61;157964,96;-32827,59;157964,96;174278,14;157964,96;157964,96;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;10 - SAÚDE;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;45687635,54;-127648,21;56623977,52;13705606,58;56623977,52;9702997,91;56609324,53;9651259,05;56497294,52;9256681,78;54507536,41;56609324,53;56497294,52;54507536,41;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;10 - SAÚDE;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;0;0;184059,33;0;184059,33;0;184059,33;167392,75;167392,75;167392,75;167392,75;184059,33;167392,75;167392,75;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;10 - SAÚDE;4 - INVESTIMENTOS;T - TESOURO;0;0;2253370,85;0;2253370,85;0;2253370,85;290769,96;2180682,75;285554,95;2175467,74;2253370,85;2180682,75;2175467,74;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;O - OUTRAS FONTES;3742539,64;-475486,59;4647498;-475486,59;4509453,5;236447,83;4224382,88;236447,83;4224382,88;236447,83;4224382,88;4224382,88;4224382,88;4224382,88;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;44358819,24;-1181047,35;54090670,84;-1181047,35;53093192;2923078,01;47578357,09;4319252,67;42097822,26;5447234,03;41858086,82;47578357,09;42097822,26;41858086,82;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;70511502,2;1993976,04;73119009,33;1993976,04;20369232,15;4898544,4;15577712,15;2257808,37;8788354,76;2352681,35;8700458,6;15577712,15;8788354,76;8700458,6;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;297828421,2;-2940142,21;283824288,8;69717053,06;283824288,8;45437527,11;282071466,2;47220008,95;283684723,7;45218680,11;279290623,6;282071466,2;283684723,7;279290623,6;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;22703717,95;-2614381,74;19971387,92;0;19452193,37;1950843,21;18936583,47;3088157,17;18766422,09;3088877,52;18759090,64;18936583,47;18766422,09;18759090,64;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;T - TESOURO;6442076,43;-2039009,22;3799134,82;0;3799134,82;2377404,32;2497242,28;256655,39;366630,84;255090,89;365066,34;2497242,28;366630,84;365066,34;3,067655445
45.32 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DE MARINGÁ - UEM;2004;12;28 - ENCARGOS ESPECIAIS;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;5120653,17;0;5120653,17;0;5120622,5;1137640,88;5120622,5;1137640,88;5120622,5;503653,56;4486635,18;5120622,5;5120622,5;4486635,18;3,067655445
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2004;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;O - OUTRAS FONTES;920296,63;0;920296,63;0;0;0;0;0;0;0;0;0;0;0;3,067655445
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;O - OUTRAS FONTES;15321405,12;0;15321405,12;485051,54;8988528,02;454848,21;8333031,58;714200,8;8276921,87;606711,69;8015969,98;8333031,58;8276921,87;8015969,98;3,067655445
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2004;12;12 - EDUCAÇÃO;4 - INVESTIMENTOS;O - OUTRAS FONTES;11350325,15;0;11350325,15;306765,54;2079005,31;370245,74;1349108,82;768954,8;1317725,35;386611,71;932149,87;1349108,82;1317725,35;932149,87;3,067655445
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2004;12;12 - EDUCAÇÃO;1 - PESSOAL E ENCARGOS SOCIAIS;T - TESOURO;62672200,74;74292,48;72872888,26;8748284,58;72872888,26;13176849,87;72828158,63;13196684,96;72828158,63;13147756,1;72777875,95;72828158,63;72828158,63;72777875,95;3,067655445
45.33 - SECRETARIA DE ESTADO DA CIÊNCIA, TECNOLOGIA E ENSINO SUPERIOR / UNIVERSIDADE ESTADUAL DO CENTRO-OESTE - UNICENTRO;2004;12;12 - EDUCAÇÃO;3 - OUTRAS DESPESAS CORRENTES;T - TESOURO;7416241,1;-74292,48;8893814,15;0;7989892,67;1003977,95;7775711,14;1985820,74;7824287,04;1747120,06;7272841,76;7775711,14;7824287,04;7272841,76;3,067655445
